transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,income_expense
T8755,U054,2022-10-06,Income,Investment,49134.0,UPI,DEL,test,2022.0,10.0,6.0,Thursday,Income
T1015,U143,2023-09-26,Expense,Rent,8950.0,Cash,BANGALORE,Petrol,2023.0,9.0,26.0,Tuesday,Expense
T10220,U036,2022-06-10,Income,Others,57854.0,Cash,DEL,Movie tickets,2022.0,6.0,10.0,Friday,Income
T4592,U034,2021-07-15,Expense,Entertainment,859.0,Crd,pune,Petrol,2021.0,7.0,15.0,Thursday,Expense
T7805,U002,2024-08-11,Expense,Rnt,6081.0,Card,hyderabad,xyz123,2024.0,8.0,11.0,Sunday,Expense
T12261,U111,2021-12-22,Income,Freelance,48933.0,Card,MUMBAI,Medicine,2021.0,12.0,22.0,Wednesday,Income
T2347,U082,,Expense,Education,948.0,UPI,Delhi,Fixed deposit,,,,,Expense
T10409,U010,2024-04-24,Expense,Rent,0.20775,Cash,CHENNAI,xyz123,2024.0,4.0,24.0,Wednesday,Expense
T2611,U097,2023-09-15,Expense,Travl,3197.0,Bank transfr,,Uber ride,2023.0,9.0,15.0,Friday,Expense
T8752,U146,2024-09-19,Expense,Rent,1598.0,Card,Kolkata,Uber ride,2024.0,9.0,19.0,Thursday,Expense
T5694,U073,2023-12-08,Expense,Travel,1377.0,Cash,HYD,,2023.0,12.0,8.0,Friday,Expense
T7468,U129,2024-03-02,Expense,Rentt,28176.0,UPI,Hyderabad,EMI payment,2024.0,3.0,2.0,Saturday,Expense
T13001,U112,2022-03-04,Expense,Rnt,5590.0,UPI,JAIPUR,Movie tickets,2022.0,3.0,4.0,Friday,Expense
T7086,U009,2023-04-28,Expense,Utilities,0.7768,Card,BANGALORE,Grocery shopping,2023.0,4.0,28.0,Friday,Expense
T9828,U106,2021-08-14,Expense,Rent,15775.0,Card,,,2021.0,8.0,14.0,Saturday,Expense
T11337,U147,2021-06-20,Expense,Utilities,5947.0,Card,bangalore,Train ticket,2021.0,6.0,20.0,Sunday,Expense
T2454,U138,2022-12-02,Expense,Travel,2715.0,Cash,PUNE,Uber ride,2022.0,12.0,2.0,Friday,Expense
T5406,U015,2024-05-29,Expense,Rnt,-500.0,Cash,CHE,test,2024.0,5.0,29.0,Wednesday,Expense
T11227,U013,2023-08-14,Expense,Helth,9800.0,Cash,Ahmedabad,,2023.0,8.0,14.0,Monday,Expense
T1636,U024,2022-08-14,Expense,Utilties,5844.0,Card,JAIPUR,,2022.0,8.0,14.0,Sunday,Expense
T7823,U099,2024-08-18,Expense,Helth,5211.0,UPI,DELHI,Internet bill,2024.0,8.0,18.0,Sunday,Expense
T9691,U145,2022-08-25,Expense,Travel,2909.0,Cash,,...,2022.0,8.0,25.0,Thursday,Expense
T6750,U021,2024-05-21,Expense,Rentt,5978.0,Nan,Lucknow,Train ticket,2024.0,5.0,21.0,Tuesday,Expense
T1538,U019,2023-12-23,Income,Freelance,62118.0,Bank transfer,CHENNAI,Monthly rent payment,2023.0,12.0,23.0,Saturday,Income
T11875,U016,2021-09-29,Expense,Travel,8731.0,Bank transfer,jaipur,ATM withdrawal,2021.0,9.0,29.0,Wednesday,Expense
T1118,U075,2022-03-28,Expense,Entertain,1322.0,Card,Delhi,xyz123,2022.0,3.0,28.0,Monday,Expense
T1709,U069,2024-06-24,Expense,Travel,0.7373,Bank transfer,hyderabad,EMI payment,2024.0,6.0,24.0,Monday,Expense
T4274,U106,2021-11-26,Expense,Food,2822.0,Bank_transfer,HYD,ATM withdrawal,2021.0,11.0,26.0,Friday,Expense
T13100,U008,2022-11-27,Income,Bonus,49835.0,Card,JAI,Internet bill,2022.0,11.0,27.0,Sunday,Income
T4450,U021,2023-11-22,Expense,Foods,3781.0,Bank_transfer,KOL,Gym membership,2023.0,11.0,22.0,Wednesday,Expense
T13254,U132,2022-06-23,Income,Investment,19454.0,Bank transfer,PUNE,asdfgh,2022.0,6.0,23.0,Thursday,Income
T5261,U047,2023-04-24,Expense,Helth,560.0,Crd,AHMEDABAD,Uber ride,2023.0,4.0,24.0,Monday,Expense
T10836,U034,2023-05-18,Income,Freelance,33341.0,UPI,CHENNAI,Petrol,2023.0,5.0,18.0,Thursday,Income
T9210,U080,2024-12-24,Expense,Nan,4923.0,Cash,CHE,misc,2024.0,12.0,24.0,Tuesday,Expense
T7624,U075,2024-07-24,Income,Others,946934.0,Bank transfer,Jaipur,Fixed deposit,2024.0,7.0,24.0,Wednesday,Income
T3261,U014,,Expense,Foods,2966.0,Crd,DEL,test,,,,,Expense
T3141,U037,,Expense,Utility,2934.0,Banktransfer,AHMEDABAD,Monthly rent payment,,,,,Expense
T2548,U110,2022-03-19,Income,Investment,57810.0,Banktransfer,Jaipur,misc,2022.0,3.0,19.0,Saturday,Income
T8364,U013,2021-12-19,Income,Bonus,17011.0,Banktransfer,BANGALORE,Online course,2021.0,12.0,19.0,Sunday,Income
T11120,U107,2023-12-20,Income,Freelance,41449.0,Card,CHE,Gym membership,2023.0,12.0,20.0,Wednesday,Income
T5707,U048,2021-07-17,Expense,Fod,7669.0,Bank transfr,Kolkata,!!!,2021.0,7.0,17.0,Saturday,Expense
T8706,U140,2024-02-22,Income,Investment,59188.0,UPI,BANGALORE,,2024.0,2.0,22.0,Thursday,Income
T12088,U057,2023-04-06,Expense,Education,2212.0,UPI,Pune,,2023.0,4.0,6.0,Thursday,Expense
T5226,U012,2022-03-11,Income,Others,45051.0,UPI,jaipur,Petrol,2022.0,3.0,11.0,Friday,Income
T9437,U065,2022-02-17,Expense,Foodd,2457.0,UPI,CHENNAI,asdfgh,2022.0,2.0,17.0,Thursday,Expense
T5800,U118,2022-10-23,Expense,Travel,7439.0,UPI,lucknow,misc,2022.0,10.0,23.0,Sunday,Expense
T4744,U014,2022-07-19,Expense,Rnt,4492.0,Bank transfr,Pune,Internet bill,2022.0,7.0,19.0,Tuesday,Expense
T9645,U093,2021-11-27,Expense,Food,8174.0,Bank transfer,BAN,Books,2021.0,11.0,27.0,Saturday,Expense
T0720,U043,2022-05-05,Expense,Food,7605.0,Nan,LUC,Grocery shopping,2022.0,5.0,5.0,Thursday,Expense
T7280,U032,2024-09-08,Expense,Travel,1670.0,Card,lucknow,Monthly rent payment,2024.0,9.0,8.0,Sunday,Expense
T5818,U120,2023-01-02,Expense,Rnt,5515.0,Nan,KOLKATA,Uber ride,2023.0,1.0,2.0,Monday,Expense
T9438,U022,2021-11-15,Expense,Fod,4852.0,UPI,JAI,,2021.0,11.0,15.0,Monday,Expense
T8979,U120,2021-07-25,Expense,Fod,6860.0,UPI,AHM,Medicine,2021.0,7.0,25.0,Sunday,Expense
T2444,U024,2024-07-14,Expense,Utility,3548.0,Card,delhi,asdfgh,2024.0,7.0,14.0,Sunday,Expense
T5910,U103,2022-06-16,Expense,Savings,4579.0,Bank transfer,LUC,EMI payment,2022.0,6.0,16.0,Thursday,Expense
T3399,U075,2024-09-04,Expense,Rentt,8609.0,Nan,PUNE,Doctor consultation,2024.0,9.0,4.0,Wednesday,Expense
T6440,U144,2022-02-09,Expense,Rnt,4254.0,Bank_transfer,CHENNAI,asdfgh,2022.0,2.0,9.0,Wednesday,Expense
T6316,U045,2021-08-27,Expense,Travel,8409.0,Banktransfer,KOLKATA,Online course,2021.0,8.0,27.0,Friday,Expense
T10346,U024,2023-09-15,Expense,Food,7493.0,UPI,JAIPUR,Restaurant dinner,2023.0,9.0,15.0,Friday,Expense
T2171,U147,2022-08-18,Expense,Rnt,4802.0,Card,CHE,EMI payment,2022.0,8.0,18.0,Thursday,Expense
T9574,U057,2023-02-16,Expense,Entertain,7154.0,Cash,Pune,,2023.0,2.0,16.0,Thursday,Expense
T10846,U140,2023-01-16,Expense,Rent,38943.0,UPI,ahmedabad,Medicine,2023.0,1.0,16.0,Monday,Expense
T7244,U032,2024-04-16,Expense,Health,4003.0,UPI,BANGALORE,Monthly rent payment,2024.0,4.0,16.0,Tuesday,Expense
T11226,U091,2022-12-13,Expense,Utilties,5211.0,Banktransfer,,Movie tickets,2022.0,12.0,13.0,Tuesday,Expense
T10706,U108,2024-02-03,Expense,Food,7890.0,Cash,Pune,Lunch,2024.0,2.0,3.0,Saturday,Expense
T10227,U034,2024-09-07,Expense,Entrtnmnt,2458.0,Crd,bangalore,Lunch,2024.0,9.0,7.0,Saturday,Expense
T11831,U122,2023-11-20,Expense,Rent,39411.0,UPI,JAI,Grocery shopping,2023.0,11.0,20.0,Monday,Expense
T3332,U046,2021-11-20,Expense,Fod,2324.0,Cash,AHM,Gym membership,2021.0,11.0,20.0,Saturday,Expense
T9658,U089,2024-07-16,Income,Others,40408.0,UPI,MUM,Train ticket,2024.0,7.0,16.0,Tuesday,Income
T4196,U087,2024-09-18,Income,Salary,15505.0,Bank transfr,DELHI,Electricity bill,2024.0,9.0,18.0,Wednesday,Income
T12339,U112,2023-10-14,Expense,Entertainment,8040.0,UPI,DEL,Restaurant dinner,2023.0,10.0,14.0,Saturday,Expense
T6290,U031,2024-02-21,Expense,Education,4369.0,UPI,DELHI,Lunch,2024.0,2.0,21.0,Wednesday,Expense
T12668,U080,2022-09-22,Expense,Food,4702.0,UPI,AHM,!!!,2022.0,9.0,22.0,Thursday,Expense
T9920,U074,2024-03-30,Expense,Food,1941.0,Banktransfer,Chennai,Shopping,2024.0,3.0,30.0,Saturday,Expense
T11833,U054,2024-10-16,Expense,Travel,4847.0,Bank transfr,,misc,2024.0,10.0,16.0,Wednesday,Expense
T10237,U076,2022-11-02,Expense,Fod,3528.0,UPI,JAI,misc,2022.0,11.0,2.0,Wednesday,Expense
T4149,U001,2022-07-12,Expense,Rent,17529.0,Cash,AHMEDABAD,Shopping,2022.0,7.0,12.0,Tuesday,Expense
T8648,U076,2022-03-09,Expense,Food,179.0,UPI,HYD,Coffee,2022.0,3.0,9.0,Wednesday,Expense
T0373,U069,2023-10-10,Expense,Foodd,2368.0,Card,Kolkata,Internet bill,2023.0,10.0,10.0,Tuesday,Expense
T12554,U075,2022-03-20,Expense,Entertain,2647.0,Cash,BANGALORE,!!!,2022.0,3.0,20.0,Sunday,Expense
T4738,U019,2022-10-14,Income,Salary,32428.0,Crd,DEL,test,2022.0,10.0,14.0,Friday,Income
T11320,U138,2023-08-05,Expense,Rent,,Cash,,Fixed deposit,2023.0,8.0,5.0,Saturday,Expense
T13750,U135,2021-06-25,Expense,Foods,1633.0,Cash,delhi,asdfgh,2021.0,6.0,25.0,Friday,Expense
T13442,U055,2021-06-10,Expense,Entrtnmnt,8016.0,UPI,KOL,Medicine,2021.0,6.0,10.0,Thursday,Expense
T0679,U076,2022-12-13,Expense,Utilities,8369.0,Card,CHENNAI,Monthly rent payment,2022.0,12.0,13.0,Tuesday,Expense
T13179,U013,2023-09-23,Expense,Food,4932.0,Nan,DEL,,2023.0,9.0,23.0,Saturday,Expense
T0691,U099,2022-08-25,Income,Freelance,0.674606,Cash,CHENNAI,Internet bill,2022.0,8.0,25.0,Thursday,Income
T11678,U055,2022-10-27,Expense,Rent,4196.0,Bank transfr,CHENNAI,!!!,2022.0,10.0,27.0,Thursday,Expense
T1748,U112,2022-05-30,Expense,Rent,8457.0,UPI,,Online course,2022.0,5.0,30.0,Monday,Expense
T8691,U108,2024-02-29,Income,Freelance,899072.0,Cash,AHMEDABAD,asdfgh,2024.0,2.0,29.0,Thursday,Income
T10997,U095,2021-02-06,Expense,Savings,8447.0,Card,HYD,Uber ride,2021.0,2.0,6.0,Saturday,Expense
T3203,U079,2022-12-19,Expense,Nan,3557.0,Bank transfer,Jaipur,Petrol,2022.0,12.0,19.0,Monday,Expense
T12955,U110,2024-05-28,Income,Bonus,70126.0,Bank transfr,Ahmedabad,Online course,2024.0,5.0,28.0,Tuesday,Income
T4275,U145,2021-07-10,Income,Bonus,,Cash,KOL,Restaurant dinner,2021.0,7.0,10.0,Saturday,Income
T4166,U003,2021-02-27,Expense,Education,3995.0,Card,KOLKATA,,2021.0,2.0,27.0,Saturday,Expense
T2592,U113,2022-08-27,Expense,Education,4207.0,Cash,PUNE,Gym membership,2022.0,8.0,27.0,Saturday,Expense
T0869,U084,2022-11-23,Income,Investment,32525.0,Crd,HYD,Movie tickets,2022.0,11.0,23.0,Wednesday,Income
T1308,U069,2022-06-03,Income,Freelance,59941.0,Crd,AHM,Online course,2022.0,6.0,3.0,Friday,Income
T4039,U049,2024-05-07,Income,Others,35662.0,Cash,chennai,Petrol,2024.0,5.0,7.0,Tuesday,Income
T4718,U007,2022-02-28,Income,Salary,54309.0,Card,KOL,Books,2022.0,2.0,28.0,Monday,Income
T9017,U020,2021-08-28,Expense,Travl,3611.0,Banktransfer,Jaipur,ATM withdrawal,2021.0,8.0,28.0,Saturday,Expense
T6599,U053,2022-01-04,Expense,Rnt,9882.0,Card,JAI,,2022.0,1.0,4.0,Tuesday,Expense
T9283,U122,2024-01-14,Expense,Savings,8973.0,Cash,CHE,,2024.0,1.0,14.0,Sunday,Expense
T4178,U030,2021-04-15,Expense,Utility,821.0,Nan,Hyderabad,Uber ride,2021.0,4.0,15.0,Thursday,Expense
T7077,U087,2024-06-08,Expense,Rnt,,Card,CHENNAI,Monthly rent payment,2024.0,6.0,8.0,Saturday,Expense
T0556,U111,2021-07-02,Income,Investment,68886.0,Crd,HYDERABAD,,2021.0,7.0,2.0,Friday,Income
T9266,U138,2023-12-08,Expense,Rent,5446.0,UPI,,EMI payment,2023.0,12.0,8.0,Friday,Expense
T10611,U102,2022-11-02,Expense,Food,7403.0,UPI,bangalore,,2022.0,11.0,2.0,Wednesday,Expense
T13033,U142,2022-12-04,Expense,Rentt,5317.0,Bank transfer,KOL,Restaurant dinner,2022.0,12.0,4.0,Sunday,Expense
T5536,U140,2021-02-10,Income,Salary,164337.0,UPI,jaipur,Coffee,2021.0,2.0,10.0,Wednesday,Income
T9265,U048,2024-01-22,Expense,Travel,3707.0,Cash,Kolkata,Online course,2024.0,1.0,22.0,Monday,Expense
T9476,U123,2023-10-18,Expense,Rent,38882.0,UPI,HYD,,2023.0,10.0,18.0,Wednesday,Expense
T5262,U018,2021-12-12,Expense,Entertainment,884.0,UPI,AHMEDABAD,Doctor consultation,2021.0,12.0,12.0,Sunday,Expense
T12353,U102,2024-01-12,Expense,Others,391.0,Card,chennai,,2024.0,1.0,12.0,Friday,Expense
T4399,U012,2021-05-28,Expense,Food,2291.0,Bank transfer,PUN,Train ticket,2021.0,5.0,28.0,Friday,Expense
T6770,U074,2024-05-26,Income,Salary,12707.0,Crd,,,2024.0,5.0,26.0,Sunday,Income
T8855,U136,2022-06-19,Expense,Entertainment,6061.0,Cash,pune,,2022.0,6.0,19.0,Sunday,Expense
T11515,U081,2023-07-08,Expense,Traval,9122.0,UPI,,Movie tickets,2023.0,7.0,8.0,Saturday,Expense
T3428,U100,2023-10-23,Expense,Rentt,35601.0,Cash,MUM,,2023.0,10.0,23.0,Monday,Expense
T9161,U081,2021-08-09,Expense,Rent,2783.0,Cash,jaipur,Movie tickets,2021.0,8.0,9.0,Monday,Expense
T4102,U051,2023-05-11,Expense,Travel,7347.0,Crd,DELHI,,2023.0,5.0,11.0,Thursday,Expense
T4551,U119,2024-10-01,Income,Salary,43118.0,UPI,Lucknow,EMI payment,2024.0,10.0,1.0,Tuesday,Income
T7680,U091,2024-08-13,Expense,Food,3682.0,Cash,,Monthly rent payment,2024.0,8.0,13.0,Tuesday,Expense
T0575,U065,2022-11-23,Expense,Entertain,4493.0,Bank transfer,CHE,,2022.0,11.0,23.0,Wednesday,Expense
T11863,U079,2021-07-11,Expense,Traval,0.6217,Cash,KOL,!!!,2021.0,7.0,11.0,Sunday,Expense
T12153,U007,2022-09-21,Expense,Entrtnmnt,5485.0,UPI,Kolkata,Train ticket,2022.0,9.0,21.0,Wednesday,Expense
T3887,U009,2024-06-30,Expense,Travl,1680.0,Nan,Ahmedabad,Monthly rent payment,2024.0,6.0,30.0,Sunday,Expense
T12819,U111,2024-02-18,Expense,Traval,7553.0,Banktransfer,bangalore,asdfgh,2024.0,2.0,18.0,Sunday,Expense
T8162,U145,2021-06-24,Expense,Rnt,6701.0,Cash,hyderabad,Monthly rent payment,2021.0,6.0,24.0,Thursday,Expense
T0547,U076,2022-12-24,Income,Freelance,74828.0,Nan,Pune,Medicine,2022.0,12.0,24.0,Saturday,Income
T3487,U137,2022-07-19,Expense,Utilities,7192.0,Cash,pune,,2022.0,7.0,19.0,Tuesday,Expense
T12694,U119,,Expense,Edu,5610.0,Cash,kolkata,Internet bill,,,,,Expense
T1183,U080,2023-07-08,Expense,Rnt,7373.0,Crd,Mumbai,,2023.0,7.0,8.0,Saturday,Expense
T6080,U052,2024-06-18,Expense,Education,5558.0,Banktransfer,JAI,xyz123,2024.0,6.0,18.0,Tuesday,Expense
T1866,U095,,Income,Freelance,71031.0,Cash,Chennai,Online course,,,,,Income
T3390,U093,2024-06-17,Expense,Foods,3746.0,Cash,chennai,Fixed deposit,2024.0,6.0,17.0,Monday,Expense
T4722,U116,2024-06-10,Expense,Rent,2152.0,UPI,HYD,Restaurant dinner,2024.0,6.0,10.0,Monday,Expense
T8195,U111,2023-07-13,Expense,Food,5074.0,Cash,KOL,Movie tickets,2023.0,7.0,13.0,Thursday,Expense
T10179,U012,2024-12-01,Expense,Rentt,18912.0,Crd,kolkata,!!!,2024.0,12.0,1.0,Sunday,Expense
T0565,U052,2021-01-01,Income,Freelance,76296.0,Cash,BAN,Internet bill,2021.0,1.0,1.0,Friday,Income
T7900,U104,2021-12-16,Expense,Foods,4715.0,Cash,Bangalore,Fixed deposit,2021.0,12.0,16.0,Thursday,Expense
T4961,U062,2024-09-09,Expense,Education,1439.0,UPI,AHMEDABAD,asdfgh,2024.0,9.0,9.0,Monday,Expense
T7435,U022,2022-08-12,Expense,Entertain,9558.0,Nan,HYDERABAD,xyz123,2022.0,8.0,12.0,Friday,Expense
T5500,U050,2023-05-06,Expense,Health,8279.0,Card,chennai,Online course,2023.0,5.0,6.0,Saturday,Expense
T10999,U069,2021-09-21,Expense,Travel,5193.0,Cash,Bangalore,Uber ride,2021.0,9.0,21.0,Tuesday,Expense
T7055,U036,2023-05-13,Expense,Food,5961.0,Cash,DEL,Grocery shopping,2023.0,5.0,13.0,Saturday,Expense
T13272,U002,2024-10-15,Expense,Food,,UPI,hyderabad,,2024.0,10.0,15.0,Tuesday,Expense
T9167,U131,2022-11-25,Expense,Rent,9110.0,UPI,JAI,Doctor consultation,2022.0,11.0,25.0,Friday,Expense
T5944,U144,2021-02-22,Expense,Food,3058.0,UPI,KOL,,2021.0,2.0,22.0,Monday,Expense
T9135,U107,2023-04-30,Expense,Food,9339.0,Cash,KOL,Books,2023.0,4.0,30.0,Sunday,Expense
T6275,U030,2024-04-08,Income,Bonus,17616.0,Cash,delhi,asdfgh,2024.0,4.0,8.0,Monday,Income
T12503,U017,2023-03-02,Income,Others,0.36311,UPI,Hyderabad,test,2023.0,3.0,2.0,Thursday,Income
T1915,U077,2022-05-04,Expense,Travl,5155.0,Cash,Mumbai,...,2022.0,5.0,4.0,Wednesday,Expense
T9701,U098,2021-12-14,Expense,Utilties,3915.0,Card,lucknow,Grocery shopping,2021.0,12.0,14.0,Tuesday,Expense
T2956,U070,2023-05-24,Expense,Entrtnmnt,6705.0,Crd,,Electricity bill,2023.0,5.0,24.0,Wednesday,Expense
T13940,U089,2022-10-10,Expense,Rnt,3474.0,Crd,AHMEDABAD,xyz123,2022.0,10.0,10.0,Monday,Expense
T8428,U121,2021-12-30,Income,Investment,60680.0,Cash,delhi,Grocery shopping,2021.0,12.0,30.0,Thursday,Income
T0832,U048,2021-02-17,Expense,Travel,8504.0,Cash,HYD,Internet bill,2021.0,2.0,17.0,Wednesday,Expense
T2959,U110,2023-06-21,Expense,Utilities,0.0,Crd,,Train ticket,2023.0,6.0,21.0,Wednesday,Expense
T13055,U135,2021-07-24,Expense,Travl,5389.0,Bank transfr,jaipur,Shopping,2021.0,7.0,24.0,Saturday,Expense
T8404,U070,2023-10-07,Expense,Rent,13749.0,Bank transfer,hyderabad,Internet bill,2023.0,10.0,7.0,Saturday,Expense
T2226,U038,2023-05-12,Expense,Travel,6881.0,UPI,Chennai,ATM withdrawal,2023.0,5.0,12.0,Friday,Expense
T9482,U017,,Expense,Rent,-1000.0,Card,kolkata,Monthly rent payment,,,,,Expense
T12448,U061,2024-07-06,Income,Bonus,59723.0,Cash,ahmedabad,ATM withdrawal,2024.0,7.0,6.0,Saturday,Income
T7838,U014,2021-07-03,Expense,Utlities,581.0,Banktransfer,jaipur,Doctor consultation,2021.0,7.0,3.0,Saturday,Expense
T5451,U088,2024-04-22,Expense,Travel,6384.0,Card,delhi,Gym membership,2024.0,4.0,22.0,Monday,Expense
T0790,U010,2024-04-18,Expense,Foodd,651.0,Card,DEL,EMI payment,2024.0,4.0,18.0,Thursday,Expense
T10195,U143,2023-02-14,Expense,Entertainment,2505.0,Card,PUN,,2023.0,2.0,14.0,Tuesday,Expense
T9182,U055,2021-03-12,Expense,Food,6317.0,UPI,Mumbai,EMI payment,2021.0,3.0,12.0,Friday,Expense
T7917,U073,2023-08-24,Expense,Food,507.0,Bank_transfer,MUM,Uber ride,2023.0,8.0,24.0,Thursday,Expense
T3568,U021,2024-04-06,Income,Investment,54642.0,UPI,chennai,xyz123,2024.0,4.0,6.0,Saturday,Income
T1371,U021,2024-03-26,Expense,Rentt,47195.0,Crd,,Electricity bill,2024.0,3.0,26.0,Tuesday,Expense
T4676,U119,2021-06-28,Expense,Rent,1869.0,Card,Pune,ATM withdrawal,2021.0,6.0,28.0,Monday,Expense
T4279,U031,2021-10-25,Expense,Entrtnmnt,295.0,Card,KOLKATA,Lunch,2021.0,10.0,25.0,Monday,Expense
T6205,U104,2021-05-06,Expense,Education,9048.0,Crd,delhi,Fixed deposit,2021.0,5.0,6.0,Thursday,Expense
T5593,U130,2021-09-11,Expense,Entertain,,Nan,MUMBAI,Online course,2021.0,9.0,11.0,Saturday,Expense
T0115,U051,2023-05-30,Expense,Travel,8896.0,UPI,Hyderabad,xyz123,2023.0,5.0,30.0,Tuesday,Expense
T5859,U125,2024-07-24,Expense,Edu,1378.0,Bank transfer,,Doctor consultation,2024.0,7.0,24.0,Wednesday,Expense
T4442,U074,2022-05-02,Expense,Rent,12417.0,Nan,MUMBAI,Online course,2022.0,5.0,2.0,Monday,Expense
T12171,U091,2024-01-05,Expense,Entertainment,2708.0,Cash,,asdfgh,2024.0,1.0,5.0,Friday,Expense
T1589,U148,2023-10-22,Expense,Rent,999999.0,Bank transfer,LUC,,2023.0,10.0,22.0,Sunday,Expense
T9766,U023,2022-07-17,Expense,Travl,8749.0,Cash,KOL,misc,2022.0,7.0,17.0,Sunday,Expense
T0892,U092,2024-01-11,Expense,Traval,4349.0,Cash,MUM,...,2024.0,1.0,11.0,Thursday,Expense
T8199,U036,2021-07-12,Expense,Rent,0.5814,UPI,CHE,Shopping,2021.0,7.0,12.0,Monday,Expense
T6107,U129,2021-05-10,Expense,Nan,4118.0,Card,Jaipur,Restaurant dinner,2021.0,5.0,10.0,Monday,Expense
T3737,U031,2024-11-12,Expense,Travl,9148.0,Cash,,test,2024.0,11.0,12.0,Tuesday,Expense
T10504,U057,2022-11-07,Expense,Traval,5872.0,UPI,AHMEDABAD,Lunch,2022.0,11.0,7.0,Monday,Expense
T13448,U145,2024-06-02,Expense,Traval,3982.0,Card,Hyderabad,,2024.0,6.0,2.0,Sunday,Expense
T7406,U104,2023-05-27,Expense,Foodd,1389.0,UPI,Pune,asdfgh,2023.0,5.0,27.0,Saturday,Expense
T0164,U099,2022-02-13,Expense,Rentt,30067.0,Bank transfer,Jaipur,,2022.0,2.0,13.0,Sunday,Expense
T8535,U100,2021-12-25,Expense,Utilities,244.0,Cash,Chennai,Shopping,2021.0,12.0,25.0,Saturday,Expense
T2103,U078,2022-01-03,Expense,Education,1670.0,Cash,Bangalore,Electricity bill,2022.0,1.0,3.0,Monday,Expense
T0063,U030,2024-08-26,Expense,Entertain,3843.0,Cash,Kolkata,misc,2024.0,8.0,26.0,Monday,Expense
T7599,U106,2022-01-05,Expense,Utility,3625.0,Banktransfer,Kolkata,Internet bill,2022.0,1.0,5.0,Wednesday,Expense
T4535,U118,2024-07-28,Expense,Rent,34724.0,Card,JAIPUR,Online course,2024.0,7.0,28.0,Sunday,Expense
T6128,U044,2024-05-12,Income,Salary,74771.0,Bank transfer,KOL,Internet bill,2024.0,5.0,12.0,Sunday,Income
T4971,U108,2022-08-13,Income,Freelance,50898.0,Card,,,2022.0,8.0,13.0,Saturday,Income
T7306,U007,2024-01-22,Income,Bonus,,Nan,KOLKATA,xyz123,2024.0,1.0,22.0,Monday,Income
T4063,U125,2022-11-21,Expense,Rentt,31495.0,UPI,HYD,,2022.0,11.0,21.0,Monday,Expense
T13837,U092,2024-08-08,Expense,Edu,3899.0,Bank transfer,pune,!!!,2024.0,8.0,8.0,Thursday,Expense
T7863,U049,,Expense,Food,3863.0,Bank transfr,HYD,Doctor consultation,,,,,Expense
T5336,U058,2023-11-11,Expense,Utilities,1944.0,Bank transfer,Kolkata,Online course,2023.0,11.0,11.0,Saturday,Expense
T2228,U058,2021-03-29,Income,Bonus,52448.0,Card,mumbai,Doctor consultation,2021.0,3.0,29.0,Monday,Income
T11141,U128,2024-12-20,Expense,Edu,2762.0,UPI,MUM,Internet bill,2024.0,12.0,20.0,Friday,Expense
T11859,U109,2023-12-26,Expense,Utilities,1443.0,Card,Delhi,,2023.0,12.0,26.0,Tuesday,Expense
T9769,U026,2021-08-21,Expense,Travl,8138.0,Banktransfer,Bangalore,,2021.0,8.0,21.0,Saturday,Expense
T7349,U073,2021-12-08,Expense,Foodd,4243.0,Cash,,test,2021.0,12.0,8.0,Wednesday,Expense
T10221,U087,2023-06-26,Expense,Utility,6933.0,UPI,DEL,Doctor consultation,2023.0,6.0,26.0,Monday,Expense
T8332,U146,2023-09-14,Expense,Traval,6310.0,Bank transfer,KOL,Internet bill,2023.0,9.0,14.0,Thursday,Expense
T11873,U145,2021-11-15,Expense,Health,9693.0,UPI,chennai,,2021.0,11.0,15.0,Monday,Expense
T1486,U055,2024-08-15,Expense,Utilities,7745.0,Cash,KOL,,2024.0,8.0,15.0,Thursday,Expense
T4671,U040,2022-03-12,Expense,Utilties,9553.0,Cash,,,2022.0,3.0,12.0,Saturday,Expense
T11180,U113,2021-04-05,Expense,Travel,1226.0,UPI,AHM,misc,2021.0,4.0,5.0,Monday,Expense
T7225,U095,2024-02-12,Expense,Food,999999.0,Cash,BAN,test,2024.0,2.0,12.0,Monday,Expense
T11369,U050,2021-08-14,Income,Bonus,26682.0,Cash,,EMI payment,2021.0,8.0,14.0,Saturday,Income
T7849,U141,2022-03-06,Income,Freelance,17496.0,Card,bangalore,,2022.0,3.0,6.0,Sunday,Income
T8036,U001,2021-04-17,Expense,Entrtnmnt,7213.0,Crd,MUM,Monthly rent payment,2021.0,4.0,17.0,Saturday,Expense
T5445,U146,2021-11-30,Expense,Foods,1286.0,Cash,JAIPUR,,2021.0,11.0,30.0,Tuesday,Expense
T10855,U047,2023-06-19,Expense,Rent,7484.0,Cash,PUN,Gym membership,2023.0,6.0,19.0,Monday,Expense
T10844,U132,2022-06-22,Expense,Utility,667.0,Crd,BANGALORE,Doctor consultation,2022.0,6.0,22.0,Wednesday,Expense
T8559,U052,2022-10-29,Expense,Health,2716.0,UPI,chennai,Fixed deposit,2022.0,10.0,29.0,Saturday,Expense
T5751,U038,2024-08-27,Expense,Entertainment,8039.0,Crd,AHMEDABAD,Lunch,2024.0,8.0,27.0,Tuesday,Expense
T6055,U079,2022-01-01,Expense,Utilties,9734.0,Crd,kolkata,Electricity bill,2022.0,1.0,1.0,Saturday,Expense
